sim,hdd_latency,ssd_latency,hdd_rate,ssd_rate
0.1417299180788599,53.44,1.67,100.0,2166.67
0.1993515875492341,46.89,0.56,455.56,3000.0
0.5968965717984973,27.22,1.12,233.33,1333.33
0.1462136232339068,53.44,2.23,322.22,1333.33
0.4077345637130763,33.78,3.89,500.0,2444.44
0.1319485860414606,60.0,1.12,500.0,1055.56
0.1311431743803969,60.0,3.89,411.11,1888.89
0.2820358312818656,40.33,1.67,277.78,1055.56
0.4021660341063029,33.78,3.34,322.22,2722.22
1.007729284424095,20.67,2.23,100.0,1055.56
0.2561429736918377,33.78,2.23,233.33,1611.11
0.549111914894977,27.22,3.34,188.89,500.0
0.7243344826534444,20.67,4.45,233.33,3000.0
0.6650480584690506,27.22,5.0,233.33,500.0
1.1032659546930983,14.11,3.34,322.22,2444.44
0.5645415061910237,7.56,2.23,411.11,1055.56
0.5128471148733036,7.56,2.78,144.44,500.0
0.2843499169185642,1.0,2.23,144.44,3000.0
2.0966048597434552,20.67,5.0,455.56,2166.67
0.287870962611805,1.0,2.23,144.44,1888.89
0.1609086390559035,53.44,0.56,366.67,3000.0
0.3217461805294216,1.0,3.34,411.11,2166.67
1.2973471569601929,14.11,1.67,455.56,2444.44
0.3994617942754467,33.78,0.01,500.0,1888.89
0.1224968051482818,60.0,2.78,188.89,1333.33
0.1386063241780327,60.0,0.01,366.67,1055.56
0.756725329337863,7.56,0.01,366.67,1055.56
1.0222948128170253,14.11,3.89,366.67,1055.56
0.1180483616326402,60.0,0.01,500.0,3000.0
0.2015996300511647,53.44,2.23,277.78,2166.67
0.3608552186356405,33.78,2.23,455.56,3000.0
0.1376321812514865,60.0,5.0,366.67,2444.44
1.020295645914482,20.67,1.67,233.33,777.78
0.8090773338943605,14.11,5.0,411.11,3000.0
0.3268233766180569,33.78,1.12,100.0,2722.22
1.4794127351143154,20.67,5.0,455.56,777.78
0.2100199653595108,46.89,1.12,366.67,777.78
1.1273022747197403,14.11,3.89,322.22,2722.22
0.9454972249027698,14.11,5.0,366.67,2166.67
0.3239292053476811,1.0,3.34,366.67,2722.22
0.2623772738505587,40.33,0.01,411.11,2722.22
0.2568388977445002,40.33,0.56,500.0,2722.22
0.1568247257742295,60.0,3.34,144.44,1611.11
0.7298784162929289,27.22,3.34,277.78,1611.11
0.7066717732730203,14.11,3.89,411.11,500.0
0.1359350432517458,53.44,2.23,366.67,1611.11
0.3494624285376121,40.33,3.34,233.33,1888.89
0.2784434755757979,1.0,1.67,500.0,2722.22
0.7305890408313707,27.22,3.34,100.0,500.0
0.2874946026270029,1.0,2.23,455.56,777.78
0.1603537205433713,53.44,1.12,411.11,2722.22
1.1953909787256114,14.11,1.67,322.22,500.0
0.1977043668473955,40.33,2.23,188.89,500.0
0.1395525686081279,60.0,0.56,366.67,1055.56
0.1738658430690864,53.44,3.34,277.78,1333.33
1.3429256435031591,14.11,1.12,144.44,2166.67
0.3084425682429143,1.0,2.78,455.56,1611.11
0.1855406845759206,46.89,2.23,144.44,2722.22
0.1757739216617888,53.44,5.0,144.44,3000.0
0.2681153386210345,46.89,2.78,188.89,1611.11
0.1266525413462047,60.0,1.12,322.22,777.78
1.6915351585822545,20.67,4.45,100.0,1611.11
0.1147320662372586,60.0,1.67,277.78,500.0
0.9820078077115634,14.11,4.45,366.67,3000.0
0.2132173367953193,40.33,2.23,144.44,2722.22
1.087755207555572,20.67,0.56,277.78,1611.11
0.3042630434670498,1.0,2.78,100.0,1611.11
0.555638208339174,27.22,4.45,366.67,1611.11
1.8960788913833395,20.67,5.0,100.0,500.0
0.1615204813852438,60.0,1.67,100.0,777.78
0.1686752944746568,53.44,0.56,188.89,2722.22
0.6276616683842388,27.22,0.56,233.33,2444.44
0.3855427156010086,33.78,0.56,500.0,1888.89
0.3802342669221213,1.0,5.0,411.11,1611.11
0.3280632479530526,33.78,0.01,455.56,3000.0
0.1337061228594682,60.0,2.78,188.89,2166.67
0.5667610572984987,7.56,1.67,144.44,2444.44
0.2477538167038579,40.33,2.23,366.67,2444.44
0.2798960809804072,1.0,1.67,277.78,500.0
0.7460159896731677,27.22,3.34,366.67,1333.33
0.2761025676540303,40.33,2.23,277.78,777.78
0.5268110397739161,7.56,2.23,455.56,2444.44
0.1771538194918583,46.89,4.45,277.78,1055.56
0.5874884809653599,27.22,0.01,277.78,3000.0
0.3026648403810507,1.0,2.78,366.67,500.0
1.8721707356975268,20.67,5.0,500.0,1611.11
0.1342531278560536,60.0,5.0,366.67,1888.89
0.1590139182026632,53.44,1.67,277.78,2722.22
1.0120777325668229,14.11,0.01,277.78,777.78
0.837546519832927,20.67,0.56,455.56,3000.0
0.164220480137848,53.44,2.23,366.67,1888.89
0.3119900659637747,33.78,0.01,322.22,500.0
0.3404270227034455,33.78,1.67,100.0,500.0
0.3350517295093692,1.0,3.89,233.33,1055.56
0.4698617806610844,33.78,4.45,144.44,1888.89
0.1368279077377616,60.0,3.89,144.44,3000.0
0.2496338203177738,46.89,4.45,322.22,1888.89
0.9012053601445884,27.22,3.89,100.0,1055.56
0.2080737515271839,46.89,1.12,100.0,2166.67
0.1166333178658453,60.0,0.01,100.0,1888.89
0.1601836405926638,53.44,0.56,277.78,3000.0
0.4593539789207341,33.78,5.0,144.44,2722.22
0.2862506538259077,1.0,2.23,500.0,1333.33
0.2116527177828554,46.89,4.45,233.33,3000.0
0.1250845414792598,60.0,2.23,100.0,500.0
0.2350783820590898,40.33,0.01,233.33,1055.56
0.1958980797964967,46.89,1.67,144.44,777.78
0.1847238312575582,46.89,0.56,188.89,1333.33
0.0929517254691885,60.0,2.78,500.0,2166.67
0.1152780491230955,53.44,0.01,100.0,2166.67
0.9481862176658712,14.11,3.89,366.67,2166.67
0.4585667206423676,7.56,3.34,100.0,1888.89
0.1734514561970374,46.89,1.67,411.11,1333.33
0.1321249710269938,60.0,5.0,233.33,1055.56
0.3406035335523424,40.33,5.0,144.44,2166.67
0.0746622267054554,60.0,5.0,144.44,1888.89
0.4280618613621207,33.78,2.23,411.11,1055.56
0.6071187573668431,27.22,1.12,455.56,1055.56
0.3011636641266746,1.0,2.78,188.89,1611.11
1.2598358427347085,20.67,2.78,455.56,2166.67
0.3651680406463163,33.78,0.56,100.0,1611.11
0.1344003178968774,53.44,1.67,366.67,1333.33
0.2711270785890777,40.33,2.23,366.67,2166.67
0.4861230901932835,7.56,5.0,366.67,500.0
0.1023997167529194,60.0,1.67,188.89,1055.56
0.7674832545109042,27.22,4.45,411.11,1888.89
1.0912254908378465,14.11,1.67,366.67,2444.44
0.4436526867451416,27.22,0.01,144.44,500.0
0.1101080908551478,46.89,3.34,500.0,1333.33
0.3107024393585927,40.33,3.89,144.44,777.78
0.1330254347215756,60.0,2.23,500.0,2166.67
0.9813496583210972,14.11,3.89,366.67,777.78
0.277296443472864,40.33,0.01,455.56,1055.56
0.3011529054603271,40.33,5.0,455.56,1333.33
0.6242920969549308,27.22,1.67,366.67,777.78
0.3782811396913884,33.78,1.67,188.89,2444.44
1.5356040260893724,20.67,3.89,277.78,2166.67
0.3042384041515141,1.0,2.78,233.33,2722.22
0.1505075283429748,53.44,3.89,322.22,777.78
0.202970199191986,46.89,3.34,411.11,1333.33
0.1651000521109565,53.44,0.01,233.33,777.78
1.982655831281531,20.67,5.0,500.0,1055.56
0.1586355257767021,46.89,3.89,500.0,2722.22
0.1593400571747982,60.0,3.89,233.33,500.0
0.313464097776318,33.78,2.78,455.56,500.0
0.2904127669367714,1.0,1.12,366.67,1611.11
0.3882982832341052,33.78,1.67,144.44,2166.67
1.228680735034577,14.11,2.78,100.0,1333.33
0.3199598968002529,1.0,3.34,144.44,1888.89
0.2278022486776915,40.33,1.67,233.33,2444.44
0.8258061408038789,27.22,5.0,100.0,2722.22
0.1483827867494382,53.44,2.23,277.78,2444.44
0.4645972507903808,27.22,0.56,411.11,777.78
0.3612127886120145,33.78,1.12,144.44,2722.22
0.4303058934461323,7.56,4.45,500.0,1888.89
0.2533213454860777,33.78,3.34,277.78,1333.33
0.1207210928200228,60.0,2.23,144.44,1611.11
1.003327742785393,20.67,1.67,500.0,777.78
0.2705821505393466,1.0,1.67,233.33,1333.33
1.0930012069540664,14.11,5.0,500.0,777.78
0.7766059809146818,20.67,0.01,188.89,2722.22
0.2690212220741235,1.0,0.56,500.0,2166.67
0.309553234110416,40.33,0.56,455.56,2722.22
0.8318509195543256,27.22,3.34,455.56,2444.44
1.0537874992847838,20.67,2.23,500.0,2444.44
0.4830462827560653,7.56,3.89,500.0,2444.44
0.1070553002575069,60.0,1.67,100.0,3000.0
0.4677264212165073,33.78,3.89,322.22,2722.22
0.6734313105677132,7.56,0.56,500.0,1055.56
1.0074875087000772,27.22,4.45,277.78,1055.56
1.0075092740403704,20.67,1.67,366.67,500.0
0.237585224177986,40.33,1.67,144.44,1611.11
0.3803599612419753,1.0,5.0,188.89,2722.22
0.3054752133171546,1.0,2.78,322.22,2444.44
0.3798451311309825,1.0,5.0,100.0,500.0
0.1676858008496518,53.44,4.45,277.78,1055.56
1.2096184485523271,14.11,2.23,100.0,3000.0
0.3638452102820232,1.0,4.45,500.0,1888.89
0.6996052525881397,27.22,5.0,144.44,1055.56
0.2782794470853265,1.0,1.67,233.33,1333.33
0.262964255474069,40.33,3.89,277.78,1888.89
0.1267194165946929,60.0,1.12,144.44,1611.11
0.5735533894319741,27.22,1.67,100.0,1611.11
1.0571969541023063,14.11,4.45,411.11,3000.0
0.1205295639206833,60.0,1.67,188.89,1055.56
0.0840631970469616,60.0,5.0,500.0,777.78
0.1794141765267223,46.89,4.45,233.33,2722.22
0.3210825765933621,1.0,3.34,188.89,2166.67
0.1823321079867415,53.44,2.78,100.0,1333.33
0.568090403408697,7.56,2.78,500.0,3000.0
0.678180901615581,27.22,2.78,144.44,1888.89
0.5391051426992123,27.22,0.56,188.89,1611.11
0.2682298237836943,40.33,2.78,188.89,2722.22
0.4692832287030132,27.22,2.78,500.0,2444.44
0.1623472236829186,53.44,2.78,411.11,1055.56
0.3146305101291526,40.33,3.34,411.11,1055.56
0.3291304727934928,27.22,4.45,366.67,1888.89
0.3794883256312561,1.0,5.0,500.0,777.78
0.2793980700053012,40.33,3.89,233.33,2166.67
0.2645956805577939,1.0,0.56,500.0,1055.56
0.3068010214257368,33.78,0.56,500.0,777.78
0.0932428394486044,53.44,0.56,233.33,1611.11
0.3544128191684086,33.78,2.78,100.0,1888.89
0.2698511318933641,40.33,0.56,277.78,3000.0
1.3968692666595912,14.11,1.67,322.22,3000.0
0.1124277942778327,60.0,1.12,366.67,2166.67
0.8254592595555479,20.67,2.23,144.44,3000.0
0.1853589083774384,46.89,1.67,188.89,3000.0
0.5302053410825326,27.22,0.56,366.67,1055.56
0.3026955459637604,1.0,2.78,233.33,1888.89
1.4575173712834817,20.67,3.34,411.11,1888.89
1.2373282959744938,14.11,2.23,322.22,1888.89
0.2689000231387477,40.33,0.56,233.33,2722.22
0.2020871736858134,40.33,0.01,188.89,2444.44
0.5063947100672486,7.56,2.78,455.56,1055.56
0.1858128160992648,46.89,2.23,411.11,2722.22
0.690373658536682,27.22,1.67,411.11,1055.56
0.3741475803994685,33.78,2.23,500.0,1055.56
0.116615358935684,46.89,0.56,277.78,2166.67
0.2845205118224763,1.0,2.23,277.78,500.0
0.32560074921358,33.78,3.34,277.78,2444.44
0.4280659029088852,7.56,5.0,322.22,2166.67
0.250142998615786,46.89,4.45,366.67,1611.11
0.9749862284488806,14.11,0.56,500.0,1611.11
0.1479289883871223,53.44,1.12,411.11,1333.33
0.3126685646746432,33.78,2.78,188.89,2166.67
0.3456335776488657,33.78,3.34,322.22,2166.67
0.5134324504073947,27.22,3.89,144.44,1333.33
0.2789490631763527,40.33,1.67,500.0,1055.56
0.2361912338720745,40.33,2.78,322.22,1333.33
0.1570768323101523,53.44,1.12,144.44,500.0
0.8623464403388279,20.67,0.56,322.22,500.0
0.6868218392454257,20.67,0.01,455.56,2722.22
0.1884837302540165,46.89,3.34,500.0,1333.33
0.6716848022048053,27.22,4.45,144.44,500.0
0.0990740866313324,60.0,0.56,322.22,500.0
0.27744123042066,40.33,0.01,411.11,777.78
0.2862874584208518,1.0,2.23,100.0,2444.44
0.4037810745092812,33.78,2.78,455.56,777.78
0.1313436119029481,53.44,2.23,144.44,777.78
1.1794977329847558,14.11,0.01,144.44,1333.33
0.305828966699731,1.0,2.78,411.11,2722.22
0.2693155635499804,1.0,0.56,100.0,2444.44
0.359308113871054,33.78,2.78,233.33,3000.0
0.2423853921635075,46.89,1.12,144.44,1611.11
0.9252029494816052,20.67,1.12,455.56,1055.56
0.202327732057683,46.89,5.0,366.67,2722.22
0.4726391493300257,27.22,0.01,500.0,1055.56
1.0327075235537266,14.11,5.0,233.33,1888.89
0.2629902291279161,40.33,1.12,411.11,500.0
0.3076990804763245,1.0,2.78,500.0,2722.22
1.1684847878553382,20.67,3.34,500.0,777.78
0.2822660396183194,1.0,1.67,322.22,3000.0
0.3410689243739567,40.33,4.45,455.56,1611.11
0.4105960033239987,33.78,0.56,233.33,1888.89
0.1379492872611156,60.0,1.12,277.78,2166.67
0.7574667455450724,27.22,2.78,188.89,3000.0
0.7019990623747498,27.22,3.89,277.78,2722.22
0.4633820582793068,7.56,5.0,277.78,2722.22
0.4395662471617473,7.56,5.0,188.89,1333.33
0.4472610100488903,7.56,3.89,188.89,1888.89
0.1222106054051667,60.0,2.78,411.11,2444.44
0.3574461637677236,33.78,4.45,455.56,777.78
0.1614554831222225,53.44,3.89,411.11,1888.89
0.6587632534264459,27.22,3.34,411.11,2166.67
0.1515036388813903,53.44,3.34,144.44,3000.0
1.0104521176297332,14.11,1.12,366.67,3000.0
1.192917028117615,14.11,3.34,188.89,2444.44
1.0512669164530848,14.11,3.89,277.78,500.0
1.056799534979754,27.22,3.89,322.22,777.78
0.2577163836565666,46.89,2.23,277.78,777.78
0.3403488542452865,1.0,3.89,500.0,1888.89
0.4704495789868017,7.56,3.34,188.89,2166.67
0.3009332196064611,1.0,2.78,322.22,2722.22
0.4280472048772473,33.78,3.89,100.0,1611.11
0.2664109383935278,1.0,0.56,233.33,1333.33
0.1776657206379686,53.44,3.89,411.11,2166.67
0.3096559433306955,33.78,3.89,322.22,777.78
0.5081796168761266,27.22,2.23,455.56,1333.33
0.5088236494240447,27.22,1.12,277.78,1888.89
0.2347742861804549,40.33,0.01,322.22,3000.0
0.9155000175815704,20.67,1.12,366.67,1333.33
0.1616465278311027,46.89,0.01,411.11,2444.44
0.2204489242234417,46.89,0.56,188.89,2166.67
0.4761580686167738,33.78,3.89,411.11,1055.56
0.2562944345124845,33.78,0.56,455.56,777.78
0.2877892169108333,40.33,5.0,233.33,777.78
0.8225786346628879,14.11,5.0,366.67,1888.89
0.185214993391707,53.44,1.67,277.78,1888.89
0.3344308571004735,40.33,1.12,144.44,1333.33
0.1690011592429927,53.44,2.23,144.44,500.0
0.9877842407774629,14.11,2.78,277.78,1888.89
0.891626172916744,7.56,1.67,188.89,3000.0
1.29964732502045,14.11,0.01,500.0,2444.44
0.1323224392895993,53.44,1.12,366.67,1888.89
0.5709754283669236,7.56,2.23,455.56,1055.56
1.1724266224775055,14.11,3.34,144.44,3000.0
1.2800650395035449,14.11,1.67,277.78,1333.33
1.073154583413188,14.11,3.89,366.67,1055.56
0.4568646824810901,7.56,3.89,277.78,1055.56
0.2609765910110097,40.33,0.56,500.0,1888.89
0.2799319700793319,1.0,1.67,366.67,1333.33
0.1581452730568046,46.89,0.56,455.56,3000.0
0.9027546611589976,20.67,1.67,100.0,2722.22
1.069997229422471,14.11,5.0,188.89,1055.56
0.6433069329682257,20.67,0.01,322.22,2722.22
0.0859831950777848,60.0,0.01,322.22,1888.89
0.5168820183994622,27.22,1.12,188.89,777.78
0.5235673204929976,7.56,3.89,322.22,2722.22
0.128640636447677,60.0,3.89,144.44,1611.11
0.2209308810293986,46.89,0.01,100.0,1611.11
0.1696856350732776,46.89,2.78,144.44,1888.89
1.488479396863168,20.67,4.45,144.44,1888.89
0.2525771588288312,46.89,5.0,366.67,1055.56
0.5304948561328905,7.56,2.23,144.44,2166.67
0.1609598757640227,46.89,2.23,455.56,1611.11
0.1294779801906658,60.0,3.89,500.0,2444.44
0.564995817238537,27.22,0.56,233.33,1333.33
0.100204370787111,60.0,3.89,322.22,2166.67
0.3036168438417093,40.33,1.67,500.0,3000.0
0.3180714306797922,40.33,3.89,500.0,2722.22
0.1301608391785377,60.0,0.01,188.89,2722.22
0.90145747182383,27.22,3.89,322.22,500.0
0.1508351068145242,46.89,0.56,366.67,2166.67
0.7490622909864866,7.56,0.56,411.11,1888.89
0.1797058129382206,46.89,1.12,500.0,1055.56
0.7320649912801391,7.56,0.56,411.11,2444.44
0.4080295924541764,33.78,3.34,411.11,1611.11
0.1681973770780461,46.89,0.01,188.89,1888.89
0.5325079417946433,27.22,2.23,233.33,2444.44
1.1296030072408656,14.11,4.45,322.22,1055.56
0.8883633074056556,27.22,3.89,455.56,1611.11
0.1912246499010996,46.89,0.56,411.11,1888.89
1.080647679967818,14.11,3.34,455.56,1611.11
0.8969966446735991,7.56,0.01,100.0,1055.56
0.1662260475812735,53.44,4.45,322.22,2166.67
1.8792607961948016,20.67,5.0,500.0,500.0
0.1870943812005338,46.89,1.67,144.44,1333.33
0.1318811386308503,60.0,2.78,233.33,777.78
0.1678519413693687,60.0,4.45,277.78,1611.11
0.2523202678307035,40.33,1.67,233.33,1333.33
0.6768819577228066,27.22,3.34,500.0,777.78
0.1092924365042318,60.0,4.45,455.56,2444.44
0.1413764682158634,53.44,0.56,455.56,1888.89
0.4445717995564236,27.22,3.89,100.0,1333.33
0.1726750612547816,46.89,3.89,277.78,2722.22
0.2906846913655381,1.0,1.12,277.78,1333.33
0.1472000413069992,53.44,3.34,188.89,1611.11
0.2659227758389099,40.33,0.56,322.22,2722.22
1.0863883536917736,14.11,4.45,188.89,2166.67
1.4920761470094932,20.67,3.89,455.56,2722.22
0.1676929664834086,53.44,3.89,411.11,777.78
0.2781984552636736,1.0,1.67,188.89,777.78
0.3264570783355578,1.0,3.34,500.0,1333.33
0.7071006354382401,20.67,0.01,322.22,2166.67
0.0993177575735665,60.0,1.67,455.56,1888.89
0.279492982592725,1.0,1.67,233.33,1611.11
0.1495658059837048,53.44,0.01,188.89,1888.89
0.1304975976294365,60.0,0.56,455.56,500.0
0.280062858861375,1.0,1.67,366.67,500.0
1.3495876722818525,14.11,0.01,188.89,1888.89
0.2850315016157713,33.78,0.01,366.67,1888.89
0.2427522848432743,40.33,2.23,100.0,2166.67
0.15058569151886,53.44,3.34,455.56,500.0
0.3353098970545083,40.33,3.34,188.89,1888.89
1.6834713380246176,20.67,4.45,144.44,2444.44
0.6228946904554208,27.22,4.45,188.89,500.0
0.2139927710057909,46.89,3.34,188.89,2444.44
0.0994887123458501,53.44,2.23,277.78,2444.44
0.95833339390008,27.22,5.0,100.0,1888.89
0.1874942976034883,46.89,4.45,188.89,500.0
0.5925914868120554,27.22,2.23,366.67,1888.89
0.2132633879638645,53.44,3.34,455.56,2722.22
0.1583326911242636,53.44,0.56,322.22,777.78
0.2633835446709177,40.33,3.89,366.67,1055.56
0.9678802153526987,14.11,5.0,100.0,2444.44
0.1408450183555754,53.44,2.23,233.33,2166.67
0.1135692863627274,60.0,2.23,411.11,500.0
0.3536629954380719,27.22,0.01,233.33,1888.89
0.1363008769595489,60.0,3.34,144.44,1611.11
0.1185378808641716,60.0,5.0,188.89,2166.67
0.6129528721613124,27.22,3.34,100.0,1611.11
0.2552276234389254,40.33,2.78,277.78,1333.33
0.2045379381773233,46.89,4.45,500.0,2166.67
0.1255665885025838,60.0,3.89,233.33,2444.44
0.733981043149239,14.11,5.0,455.56,1611.11
0.1431941502385755,40.33,0.01,144.44,1611.11
0.112004124640498,60.0,0.56,144.44,1611.11
0.4255684887399232,33.78,3.34,100.0,1611.11
0.1671254192678458,46.89,0.01,144.44,3000.0
0.7100657116271005,27.22,3.89,500.0,1055.56
0.2747426360597718,1.0,0.01,411.11,2444.44
0.2493802978334607,40.33,0.01,188.89,500.0
0.3422532579847597,1.0,3.89,188.89,2166.67
1.5510138863087597,20.67,3.89,411.11,1333.33
1.692513372501322,20.67,4.45,411.11,2166.67
0.3931025068260803,33.78,3.34,322.22,1333.33
0.9217913475431156,27.22,4.45,455.56,1333.33
0.1597260233348041,46.89,3.89,188.89,777.78
0.3055250320544743,1.0,2.78,411.11,3000.0
0.3567630562382073,33.78,3.34,144.44,2444.44
0.4407157051680923,33.78,5.0,411.11,1888.89
0.7680446952367016,20.67,0.01,455.56,2166.67
0.149783827175718,60.0,2.78,144.44,2722.22
1.331094698688378,14.11,1.12,411.11,1333.33
1.1408791240933676,14.11,3.89,100.0,777.78
0.479292741877033,27.22,0.56,233.33,2444.44
0.2862287388149172,40.33,3.89,411.11,1055.56
0.5473736955108628,27.22,1.12,188.89,3000.0
0.3457269017424493,33.78,3.89,100.0,500.0
0.3252544013869072,40.33,2.23,100.0,777.78
1.810077289682,20.67,5.0,188.89,2444.44
0.0965408364580822,60.0,0.01,455.56,500.0
0.1661712300472468,53.44,3.34,277.78,3000.0
0.9551529765127926,20.67,1.12,322.22,500.0
0.8899842731608781,14.11,3.89,366.67,2722.22
0.9450887241681308,14.11,3.89,322.22,1611.11
0.2807711006692379,1.0,0.01,100.0,2444.44
1.1766241724086324,14.11,2.78,411.11,500.0
0.2834991086497852,40.33,4.45,277.78,2166.67
0.2526499408830545,40.33,3.89,322.22,2166.67
0.1025465062243192,53.44,0.56,500.0,2444.44
0.1447782396503103,60.0,5.0,233.33,3000.0
0.4719209678793778,7.56,3.34,455.56,3000.0
0.9246489009663578,27.22,5.0,411.11,500.0
1.0262608564449764,20.67,1.67,100.0,3000.0
0.1387721706194619,60.0,1.12,277.78,1611.11
0.1620386400348286,53.44,3.89,455.56,1055.56
0.164332974596371,53.44,5.0,233.33,1888.89
0.0913451389995963,60.0,0.01,144.44,2444.44
0.2779772062960801,1.0,0.01,277.78,777.78
0.1116754390912659,60.0,3.34,100.0,3000.0
0.1542389547798069,53.44,0.01,233.33,500.0
0.2247881521165131,40.33,2.23,411.11,2166.67
0.3564998696399798,40.33,3.89,322.22,2444.44
0.5877681987762347,7.56,3.89,100.0,2444.44
0.3058688392812033,1.0,2.78,500.0,2166.67
0.3550367489471411,33.78,2.23,455.56,1888.89
0.32387603207284,33.78,1.12,188.89,2444.44
0.289367450461982,1.0,1.12,411.11,1888.89
0.1452537728810337,60.0,0.01,100.0,2444.44
0.4346254775759828,33.78,1.67,455.56,3000.0
0.6637428762851076,7.56,0.56,322.22,2444.44
0.1569685346880831,46.89,2.78,411.11,1333.33
0.284695935592146,33.78,0.56,322.22,777.78
0.1279101370879511,60.0,1.12,455.56,1055.56
0.0807897473287881,60.0,0.56,366.67,3000.0
0.1539635605121046,53.44,5.0,366.67,2166.67
0.2839972326000586,40.33,3.89,277.78,2722.22
1.1691510587935396,14.11,1.67,233.33,2166.67
0.2359188026891073,46.89,2.23,277.78,3000.0
0.3805443751428778,1.0,5.0,411.11,777.78
0.8708711743032842,20.67,2.23,233.33,2166.67
0.7838893764606015,7.56,0.01,455.56,1055.56
0.5480805540279285,27.22,2.23,455.56,2722.22
0.5231465196958004,27.22,0.56,366.67,777.78
0.1893001514949643,46.89,1.12,500.0,2722.22
0.2399858799171644,40.33,1.12,233.33,2444.44
0.3940814845459248,33.78,4.45,188.89,2444.44
1.550556187563955,20.67,3.89,188.89,1055.56
0.182864871237344,46.89,1.12,144.44,1888.89
0.3560126911185777,1.0,4.45,500.0,1055.56
0.2823758932981225,1.0,0.01,100.0,2722.22
0.1750059141487637,53.44,3.89,144.44,1888.89
1.284192328008216,14.11,1.12,322.22,1055.56
0.4757444542355738,33.78,5.0,366.67,1611.11
0.1479501538312069,40.33,0.56,233.33,777.78
0.5275586266301031,27.22,1.12,144.44,777.78
0.1071681447773897,53.44,3.34,233.33,2166.67
0.9893058018933708,14.11,5.0,233.33,1333.33
1.158892055129525,14.11,2.78,277.78,1888.89
0.3168443353844718,33.78,1.12,233.33,1333.33
0.4320693721356258,7.56,4.45,500.0,2722.22
0.6409685086745706,7.56,1.12,100.0,1055.56
0.2737641389661684,1.0,0.01,411.11,1055.56
0.4708562072291367,27.22,0.56,233.33,1888.89
0.3196148574227817,1.0,3.34,322.22,1888.89
0.4176604661665553,7.56,4.45,500.0,500.0
0.3650388883007182,1.0,4.45,233.33,1055.56
0.6928840086294805,27.22,5.0,188.89,777.78
0.2770819505610034,40.33,2.78,322.22,3000.0
0.9637334845372896,27.22,5.0,500.0,1888.89
1.209436746774067,14.11,2.78,233.33,3000.0
0.5069053933927217,27.22,0.01,366.67,500.0
0.4339884700867932,7.56,3.89,188.89,777.78
0.1665643212279737,46.89,0.01,100.0,2444.44
0.6879868867409035,27.22,2.78,100.0,777.78
0.2982659656191742,40.33,2.23,322.22,1888.89
0.2176504773916639,46.89,2.78,188.89,777.78
0.1017340299731506,60.0,3.89,455.56,3000.0
0.3065090881288351,1.0,2.78,455.56,3000.0
0.2409156327152996,40.33,1.67,366.67,777.78
1.968639868161707,20.67,5.0,455.56,1055.56
0.8522321140989176,27.22,5.0,455.56,2722.22
1.1617507552634148,20.67,2.23,188.89,2166.67
0.2716449820725901,40.33,4.45,144.44,2444.44
0.5391057280572389,27.22,0.56,455.56,1333.33
0.3164550365094177,33.78,1.67,188.89,1055.56
1.823190285958818,20.67,5.0,366.67,2166.67
0.4336149043637055,33.78,5.0,100.0,2166.67
0.9204416795980462,14.11,5.0,411.11,3000.0
0.1146135732825014,60.0,4.45,233.33,500.0
0.4317522893944362,33.78,5.0,411.11,1888.89
0.2268364679104531,40.33,2.23,322.22,500.0
0.1789707863561352,46.89,4.45,100.0,500.0
0.1021971148264228,60.0,3.34,233.33,1333.33
0.5012274329814109,7.56,3.34,233.33,777.78
0.6520408526266127,7.56,0.56,500.0,777.78
1.0018089725871084,14.11,4.45,366.67,500.0
0.1551067129812484,53.44,1.12,277.78,1888.89
0.1684705119296409,53.44,5.0,100.0,500.0
0.2163721481741772,40.33,2.23,455.56,3000.0
0.4463563541208271,7.56,4.45,277.78,777.78
1.134796976291197,20.67,2.23,500.0,2444.44
0.2975524031824626,40.33,2.23,366.67,500.0
0.2843664521539069,40.33,2.78,366.67,1055.56
0.1353468134626111,60.0,1.12,100.0,1888.89
0.1582751919886928,53.44,1.12,366.67,2166.67
1.7548231311902798,20.67,5.0,322.22,777.78
1.127080742351617,14.11,3.34,411.11,1888.89
1.8632100953867667,20.67,5.0,366.67,1333.33
0.6073415861420324,27.22,2.78,144.44,1888.89
1.05842038025188,20.67,1.67,277.78,500.0
0.742976535430409,20.67,0.01,100.0,777.78
0.135914718517634,60.0,0.01,233.33,1888.89
0.2411526526281682,46.89,4.45,277.78,500.0
0.3996192437606289,1.0,5.0,366.67,2166.67
0.1189944121988356,60.0,1.67,455.56,500.0
0.969270852930042,14.11,4.45,366.67,1333.33
0.1710550344051555,46.89,0.01,366.67,1055.56
0.2384511238944832,46.89,4.45,322.22,777.78
0.7434628525366771,27.22,2.78,411.11,3000.0
0.2215939764758095,46.89,2.78,411.11,2166.67
0.5467256735937138,27.22,2.23,455.56,3000.0
1.345248961610118,14.11,0.56,233.33,2444.44
0.5416387244188657,27.22,1.67,100.0,1888.89
0.8450399679911281,14.11,0.01,455.56,2444.44
0.7931293769566778,27.22,3.89,144.44,1055.56
0.9566405092493572,14.11,3.34,455.56,1611.11
1.184298056436307,14.11,3.89,366.67,1055.56
0.3040920474049606,40.33,2.23,500.0,1333.33
0.1525092777655021,53.44,2.23,500.0,1611.11
0.149066107662432,46.89,1.12,233.33,1888.89
0.1535528807892021,60.0,0.01,366.67,2444.44
